student_name,topic,Note,prompt_id,line_id,n_ones,Order,AssignmentN,Code,Timing,submission_n,submission_id
50,SNA25-Final project (Grades=30) Only PDF-716961,,5,1,3,1,4,Instruct,Late,5,50_4_5
50,SNA25-Final project (Grades=30) Only PDF-716961,,6,1,3,1,4,Positive emotion,Late,6,50_4_6
50,SNA25-Final project (Grades=30) Only PDF-716961,,7,1,3,1,4,Critique,Late,7,50_4_7
50,SNA25-Final project (Grades=30) Only PDF-716961,,8,1,3,1,4,Refine,Late,8,50_4_8
50,SNA25-Final project (Grades=30) Only PDF-716961,,9,1,3,1,4,Instruct,Late,9,50_4_9
50,SNA25-Final project (Grades=30) Only PDF-716961,,10,1,3,1,4,Refine,Late,10,50_4_10
50,SNA25-Final project (Grades=30) Only PDF-716961,,11,1,3,1,4,Refine,Late,11,50_4_11
50,SNA25-Final project (Grades=30) Only PDF-716961,,12,1,3,1,4,Instruct,Late,12,50_4_12
50,SNA25-Final project (Grades=30) Only PDF-716961,,13,1,3,1,4,Agreement,Late,13,50_4_13
50,SNA25-Final project (Grades=30) Only PDF-716961,,14,1,3,1,4,Refine,Late,14,50_4_14
50,SNA25-Final project (Grades=30) Only PDF-716961,,15,1,3,1,4,Refine,Late,15,50_4_15
50,SNA25-Final project (Grades=30) Only PDF-716961,,1,1,1,2,4,Context,Late,1,50_4_1
50,SNA25-Final project (Grades=30) Only PDF-716961,,2,1,2,2,4,Positive emotion,Late,2,50_4_2
50,SNA25-Final project (Grades=30) Only PDF-716961,,4,1,3,2,4,Reasoning,Late,4,50_4_4
50,SNA25-Final project (Grades=30) Only PDF-716961,,5,1,3,2,4,Positive emotion,Late,5,50_4_5
50,SNA25-Final project (Grades=30) Only PDF-716961,,6,1,3,2,4,Instruct,Late,6,50_4_6
50,SNA25-Final project (Grades=30) Only PDF-716961,,10,1,3,2,4,Reasoning,Late,10,50_4_10
50,SNA25-Final project (Grades=30) Only PDF-716961,,13,1,3,2,4,Instruct,Late,13,50_4_13
50,SNA25-Final project (Grades=30) Only PDF-716961,,2,1,2,3,4,Positive emotion,Late,2,50_4_2
50,SNA25-Final project (Grades=30) Only PDF-716961,,1,2,1,1,4,Context,Late,1,50_4_1
50,SNA25-Final project (Grades=30) Only PDF-716961,,2,2,2,1,4,Critique,Late,2,50_4_2
50,SNA25-Final project (Grades=30) Only PDF-716961,,1,3,1,1,4,Specification,Late,1,50_4_1
50,SNA25-Final project (Grades=30) Only PDF-716961,,1,4,1,1,4,Specification,Late,1,50_4_1
50,SNA25-Final project (Grades=30) Only PDF-716961,,1,5,1,1,4,Instruct,Late,1,50_4_1
50,SNA25-Final project (Grades=30) Only PDF-716961,,1,5,1,2,4,Context,Late,1,50_4_1
51,SNA25-Plot and generate networks with AI-716920,,1,1,1,1,1,Instruct,Early,1,51_1_1
51,SNA25-Plot and generate networks with AI-716920,,2,1,2,1,1,Positive emotion,Early,2,51_1_2
51,SNA25-Plot and generate networks with AI-716920,,1,1,1,2,1,Specification,Early,1,51_1_1
51,SNA25-Plot and generate networks with AI-716920,,2,1,2,2,1,Instruct,Early,2,51_1_2
51,SNA25-Plot and generate networks with AI-716920,,1,2,1,1,1,Specification,Early,1,51_1_1
51,SNA25-Plot and generate networks with AI-716920,,1,3,1,1,1,Specification,Early,1,51_1_1
51,SNA25-Centrality measurers-716932,,1,1,1,1,2,Instruct,Early,1,51_2_1
51,SNA25-Centrality measurers-716932,,1,1,1,2,2,Specification,Early,1,51_2_1
51,SNA25-Centrality measurers-716932,,1,2,1,1,2,Instruct,Early,1,51_2_1
51,SNA25-Centrality measurers-716932,,1,2,1,2,2,Specification,Early,1,51_2_1
51,SNA25-Centrality measurers-716932,,1,3,1,1,2,Specification,Early,1,51_2_1
51,SNA25-Centrality measurers-716932,,1,4,1,1,2,Instruct,Early,1,51_2_1
51,SNA25-Centrality measurers-716932,,1,4,1,2,2,Specification,Early,1,51_2_1
51,SNA25-TNA Assignment (PDF)-728072,,1,1,1,1,3,Instruct,Late,1,51_3_1
51,SNA25-TNA Assignment (PDF)-728072,,1,1,1,2,3,Context,Late,1,51_3_1
51,SNA25-TNA Assignment (PDF)-728072,,1,1,1,3,3,Specification,Late,1,51_3_1
51,SNA25-TNA Assignment (PDF)-728072,,1,2,1,1,3,Specification,Late,1,51_3_1
51,SNA25-TNA Assignment (PDF)-728072,,1,3,1,1,3,Specification,Late,1,51_3_1
51,SNA25-TNA Assignment (PDF)-728072,,1,4,1,1,3,Specification,Late,1,51_3_1
51,SNA25-TNA Assignment (PDF)-728072,,1,5,1,1,3,Instruct,Late,1,51_3_1
51,SNA25-TNA Assignment (PDF)-728072,,1,6,1,1,3,Instruct,Late,1,51_3_1
51,SNA25-TNA Assignment (PDF)-728072,,1,6,1,2,3,Context,Late,1,51_3_1
51,SNA25-TNA Assignment (PDF)-728072,,1,6,1,3,3,Specification,Late,1,51_3_1
51,SNA25-TNA Assignment (PDF)-728072,,1,7,1,1,3,Specification,Late,1,51_3_1
51,SNA25-TNA Assignment (PDF)-728072,,1,8,1,1,3,Refine,Late,1,51_3_1
51,SNA25-TNA Assignment (PDF)-728072,,1,9,1,1,3,Specification,Late,1,51_3_1
51,SNA25-TNA Assignment (PDF)-728072,,1,10,1,1,3,Refine,Late,1,51_3_1
51,SNA25-Final project (Grades=30) Only PDF-716961,,1,1,1,1,4,Context,Late,1,51_4_1
51,SNA25-Final project (Grades=30) Only PDF-716961,,2,1,2,1,4,Positive emotion,Late,2,51_4_2
51,SNA25-Final project (Grades=30) Only PDF-716961,,2,1,2,2,4,Refine,Late,2,51_4_2
51,SNA25-Final project (Grades=30) Only PDF-716961,,1,2,1,1,4,Context,Late,1,51_4_1
51,SNA25-Final project (Grades=30) Only PDF-716961,,2,2,2,1,4,Reasoning,Late,2,51_4_2
51,SNA25-Final project (Grades=30) Only PDF-716961,,1,3,1,1,4,Specification,Late,1,51_4_1
51,SNA25-Final project (Grades=30) Only PDF-716961,,2,3,2,1,4,Specification,Late,2,51_4_2
51,SNA25-Final project (Grades=30) Only PDF-716961,,1,4,1,1,4,Context,Late,1,51_4_1
51,SNA25-Final project (Grades=30) Only PDF-716961,,2,4,2,1,4,Refine,Late,2,51_4_2
51,SNA25-Final project (Grades=30) Only PDF-716961,,2,4,2,2,4,Specification,Late,2,51_4_2
51,SNA25-Final project (Grades=30) Only PDF-716961,,1,5,1,1,4,Context,Late,1,51_4_1
51,SNA25-Final project (Grades=30) Only PDF-716961,,1,6,1,1,4,Specification,Late,1,51_4_1
51,SNA25-Final project (Grades=30) Only PDF-716961,,1,7,1,1,4,Specification,Late,1,51_4_1
51,SNA25-Final project (Grades=30) Only PDF-716961,,1,8,1,1,4,Instruct,Late,1,51_4_1
51,SNA25-Final project (Grades=30) Only PDF-716961,,1,9,1,1,4,Specification,Late,1,51_4_1
51,SNA25-Final project (Grades=30) Only PDF-716961,,1,10,1,1,4,Instruct,Late,1,51_4_1
51,SNA25-Final project (Grades=30) Only PDF-716961,,1,10,1,2,4,Specification,Late,1,51_4_1
52,SNA25-Plot and generate networks with AI-716920,typed from the screenshot,1,1,1,1,1,Instruct,Early,1,52_1_1
52,SNA25-Plot and generate networks with AI-716920,typed from the screenshot,1,1,1,2,1,Context,Early,1,52_1_1
52,SNA25-Plot and generate networks with AI-716920,typed from the screenshot,1,2,1,1,1,Context,Early,1,52_1_1
52,SNA25-Plot and generate networks with AI-716920,typed from the screenshot,1,3,1,1,1,Context,Early,1,52_1_1
52,SNA25-Plot and generate networks with AI-716920,typed from the screenshot,1,4,1,1,1,Specification,Early,1,52_1_1
52,SNA25-Plot and generate networks with AI-716920,typed from the screenshot,1,5,1,1,1,Specification,Early,1,52_1_1
52,SNA25-Plot and generate networks with AI-716920,typed from the screenshot,1,6,1,1,1,Specification,Early,1,52_1_1
52,SNA25-Plot and generate networks with AI-716920,typed from the screenshot,1,7,1,1,1,Specification,Early,1,52_1_1
52,SNA25-Centrality measurers-716932,,1,1,1,1,2,Instruct,Early,1,52_2_1
52,SNA25-Centrality measurers-716932,,2,1,2,1,2,Positive emotion,Early,2,52_2_2
52,SNA25-Centrality measurers-716932,,2,1,2,2,2,Positive emotion,Early,2,52_2_2
52,SNA25-Centrality measurers-716932,,1,2,1,1,2,Specification,Early,1,52_2_1
52,SNA25-Centrality measurers-716932,,2,2,2,1,2,Positive emotion,Early,2,52_2_2
52,SNA25-Centrality measurers-716932,,2,2,2,2,2,Positive emotion,Early,2,52_2_2
52,SNA25-Centrality measurers-716932,,1,3,1,1,2,Specification,Early,1,52_2_1
52,SNA25-Centrality measurers-716932,,2,3,2,1,2,Critique,Early,2,52_2_2
52,SNA25-Centrality measurers-716932,,1,4,1,1,2,Specification,Early,1,52_2_1
52,SNA25-Centrality measurers-716932,,2,4,2,1,2,Positive emotion,Early,2,52_2_2
52,SNA25-Centrality measurers-716932,,2,4,2,2,2,Positive emotion,Early,2,52_2_2
52,SNA25-Centrality measurers-716932,,1,5,1,1,2,Specification,Early,1,52_2_1
52,SNA25-Centrality measurers-716932,,2,5,2,1,2,Refine,Early,2,52_2_2
53,SNA25-Plot and generate networks with AI-716920,,1,1,1,1,1,Instruct,Early,1,53_1_1
53,SNA25-Plot and generate networks with AI-716920,,1,1,1,2,1,Context,Early,1,53_1_1
53,SNA25-Plot and generate networks with AI-716920,,1,2,1,1,1,Instruct,Early,1,53_1_1
53,SNA25-Plot and generate networks with AI-716920,,1,2,1,2,1,Specification,Early,1,53_1_1
53,SNA25-Plot and generate networks with AI-716920,,1,3,1,1,1,Specification,Early,1,53_1_1
53,SNA25-Plot and generate networks with AI-716920,,1,4,1,1,1,Specification,Early,1,53_1_1
53,SNA25-Plot and generate networks with AI-716920,,1,5,1,1,1,Specification,Early,1,53_1_1
53,SNA25-Centrality measurers-716932,,1,1,1,1,2,Instruct,Early,1,53_2_1
53,SNA25-Centrality measurers-716932,,1,1,1,2,2,Context,Early,1,53_2_1
53,SNA25-Centrality measurers-716932,,1,2,1,1,2,Instruct,Early,1,53_2_1
53,SNA25-Centrality measurers-716932,,1,2,1,2,2,Specification,Early,1,53_2_1
53,SNA25-Centrality measurers-716932,,1,3,1,1,2,Specification,Early,1,53_2_1
53,SNA25-Centrality measurers-716932,,1,4,1,1,2,Specification,Early,1,53_2_1
53,SNA25-TNA Assignment (PDF)-728072,,1,1,1,1,3,Instruct,Late,1,53_3_1
53,SNA25-TNA Assignment (PDF)-728072,,2,1,2,1,3,Refine,Late,2,53_3_2
53,SNA25-TNA Assignment (PDF)-728072,,3,1,3,1,3,Critique,Late,3,53_3_3
53,SNA25-TNA Assignment (PDF)-728072,,4,1,4,1,3,Refine,Late,4,53_3_4
53,SNA25-TNA Assignment (PDF)-728072,,4,1,4,2,3,Critique,Late,4,53_3_4
53,SNA25-TNA Assignment (PDF)-728072,,1,2,1,1,3,Instruct,Late,1,53_3_1
53,SNA25-TNA Assignment (PDF)-728072,,2,2,2,1,3,Refine,Late,2,53_3_2
53,SNA25-TNA Assignment (PDF)-728072,,3,2,3,1,3,Refine,Late,3,53_3_3
53,SNA25-TNA Assignment (PDF)-728072,,1,2,1,2,3,Context,Late,1,53_3_1
53,SNA25-TNA Assignment (PDF)-728072,,3,2,3,2,3,Critique,Late,3,53_3_3
53,SNA25-TNA Assignment (PDF)-728072,,1,3,1,1,3,Specification,Late,1,53_3_1
53,SNA25-TNA Assignment (PDF)-728072,,1,4,1,1,3,Specification,Late,1,53_3_1
53,SNA25-TNA Assignment (PDF)-728072,,1,5,1,1,3,Refine,Late,1,53_3_1
53,SNA25-Final project (Grades=30) Only PDF-716961,,1,1,1,1,4,Instruct,Late,1,53_4_1
53,SNA25-Final project (Grades=30) Only PDF-716961,,2,1,2,1,4,Instruct,Late,2,53_4_2
53,SNA25-Final project (Grades=30) Only PDF-716961,,1,1,1,2,4,Context,Late,1,53_4_1
53,SNA25-Final project (Grades=30) Only PDF-716961,,1,2,1,1,4,Specification,Late,1,53_4_1
53,SNA25-Final project (Grades=30) Only PDF-716961,,2,2,2,1,4,Context,Late,2,53_4_2
53,SNA25-Final project (Grades=30) Only PDF-716961,,1,3,1,1,4,Context,Late,1,53_4_1
53,SNA25-Final project (Grades=30) Only PDF-716961,,1,4,1,1,4,Context,Late,1,53_4_1
53,SNA25-Final project (Grades=30) Only PDF-716961,,1,4,1,2,4,Reasoning,Late,1,53_4_1
53,SNA25-Final project (Grades=30) Only PDF-716961,,1,5,1,1,4,Specification,Late,1,53_4_1
53,SNA25-Final project (Grades=30) Only PDF-716961,,1,6,1,1,4,Specification,Late,1,53_4_1
53,SNA25-Final project (Grades=30) Only PDF-716961,,1,7,1,1,4,Specification,Late,1,53_4_1
53,SNA25-Final project (Grades=30) Only PDF-716961,,1,8,1,1,4,Specification,Late,1,53_4_1
53,SNA25-Final project (Grades=30) Only PDF-716961,,1,9,1,1,4,Specification,Late,1,53_4_1
54,SNA25-TNA Assignment (PDF)-728072,,1,1,1,1,3,Positive emotion,Late,1,54_3_1
54,SNA25-TNA Assignment (PDF)-728072,,1,2,1,1,3,Instruct,Late,1,54_3_1
54,SNA25-TNA Assignment (PDF)-728072,,1,2,1,2,3,Specification,Late,1,54_3_1
54,SNA25-TNA Assignment (PDF)-728072,,1,3,1,1,3,Specification,Late,1,54_3_1
54,SNA25-TNA Assignment (PDF)-728072,,1,3,1,2,3,Reasoning,Late,1,54_3_1
54,SNA25-TNA Assignment (PDF)-728072,,1,4,1,1,3,Specification,Late,1,54_3_1
54,SNA25-TNA Assignment (PDF)-728072,,1,5,1,1,3,Specification,Late,1,54_3_1
54,SNA25-TNA Assignment (PDF)-728072,,1,6,1,1,3,Specification,Late,1,54_3_1
54,SNA25-TNA Assignment (PDF)-728072,,1,7,1,1,3,Specification,Late,1,54_3_1
55,SNA25-Plot and generate networks with AI-716920,,1,1,1,1,1,Positive emotion,Early,1,55_1_1
55,SNA25-Plot and generate networks with AI-716920,,1,2,1,1,1,Instruct,Early,1,55_1_1
55,SNA25-Plot and generate networks with AI-716920,,1,2,1,2,1,Context,Early,1,55_1_1
55,SNA25-Plot and generate networks with AI-716920,,1,3,1,1,1,Context,Early,1,55_1_1
55,SNA25-Plot and generate networks with AI-716920,,1,4,1,1,1,Specification,Early,1,55_1_1
55,SNA25-Plot and generate networks with AI-716920,,1,5,1,1,1,Instruct,Early,1,55_1_1
55,SNA25-Plot and generate networks with AI-716920,,1,5,1,2,1,Specification,Early,1,55_1_1
55,SNA25-Plot and generate networks with AI-716920,,1,6,1,1,1,Specification,Early,1,55_1_1
55,SNA25-Plot and generate networks with AI-716920,,1,7,1,1,1,Specification,Early,1,55_1_1
55,SNA25-Plot and generate networks with AI-716920,,1,8,1,1,1,Specification,Early,1,55_1_1
55,SNA25-Plot and generate networks with AI-716920,,1,9,1,1,1,Specification,Early,1,55_1_1
55,SNA25-Plot and generate networks with AI-716920,,1,10,1,1,1,Agreement,Early,1,55_1_1
55,SNA25-Plot and generate networks with AI-716920,,1,10,1,2,1,Positive emotion,Early,1,55_1_1
55,SNA25-Plot and generate networks with AI-716920,,1,10,1,3,1,Positive emotion,Early,1,55_1_1
56,SNA25-Plot and generate networks with AI-716920,,1,1,1,1,1,Instruct,Early,1,56_1_1
56,SNA25-Plot and generate networks with AI-716920,,1,1,1,2,1,Specification,Early,1,56_1_1
56,SNA25-Plot and generate networks with AI-716920,,1,2,1,1,1,Instruct,Early,1,56_1_1
56,SNA25-Centrality measurers-716932,"link no longer available, typed from screenshot",1,1,1,1,2,Instruct,Early,1,56_2_1
56,SNA25-Centrality measurers-716932,"link no longer available, typed from screenshot",1,1,1,2,2,Specification,Early,1,56_2_1
56,SNA25-Centrality measurers-716932,"link no longer available, typed from screenshot",1,2,1,1,2,Specification,Early,1,56_2_1
56,SNA25-TNA Assignment (PDF)-728072,,1,1,1,1,3,Instruct,Late,1,56_3_1
56,SNA25-TNA Assignment (PDF)-728072,,1,1,1,2,3,Context,Late,1,56_3_1
56,SNA25-TNA Assignment (PDF)-728072,,1,1,1,3,3,Specification,Late,1,56_3_1
56,SNA25-TNA Assignment (PDF)-728072,,1,2,1,1,3,Context,Late,1,56_3_1
56,SNA25-TNA Assignment (PDF)-728072,,1,2,1,2,3,Specification,Late,1,56_3_1
56,SNA25-TNA Assignment (PDF)-728072,,1,3,1,1,3,Specification,Late,1,56_3_1
56,SNA25-TNA Assignment (PDF)-728072,,1,4,1,1,3,Specification,Late,1,56_3_1
57,SNA25-Plot and generate networks with AI-716920,,1,1,1,1,1,Instruct,Early,1,57_1_1
57,SNA25-Plot and generate networks with AI-716920,,1,1,1,2,1,Context,Early,1,57_1_1
57,SNA25-Plot and generate networks with AI-716920,,1,2,1,1,1,Specification,Early,1,57_1_1
57,SNA25-Plot and generate networks with AI-716920,,1,3,1,1,1,Specification,Early,1,57_1_1
57,SNA25-Plot and generate networks with AI-716920,,1,4,1,1,1,Specification,Early,1,57_1_1
57,SNA25-Plot and generate networks with AI-716920,,1,5,1,1,1,Specification,Early,1,57_1_1
57,SNA25-Plot and generate networks with AI-716920,,1,5,1,2,1,Reasoning,Early,1,57_1_1
57,SNA25-TNA Assignment (PDF)-728072,,1,1,1,1,3,Instruct,Late,1,57_3_1
57,SNA25-TNA Assignment (PDF)-728072,,2,1,2,1,3,Instruct,Late,2,57_3_2
57,SNA25-TNA Assignment (PDF)-728072,,3,1,2,1,3,Instruct,Late,3,57_3_3
57,SNA25-TNA Assignment (PDF)-728072,,1,1,1,2,3,Specification,Late,1,57_3_1
57,SNA25-TNA Assignment (PDF)-728072,,3,1,2,2,3,Specification,Late,3,57_3_3
57,SNA25-TNA Assignment (PDF)-728072,,1,2,1,1,3,Specification,Late,1,57_3_1
58,SNA25-Plot and generate networks with AI-716920,,1,1,1,1,1,Instruct,Early,1,58_1_1
58,SNA25-Plot and generate networks with AI-716920,,2,1,2,1,1,Instruct,Early,2,58_1_2
58,SNA25-Plot and generate networks with AI-716920,,1,1,1,2,1,Context,Early,1,58_1_1
58,SNA25-Plot and generate networks with AI-716920,,2,1,2,2,1,Critique,Early,2,58_1_2
58,SNA25-Plot and generate networks with AI-716920,,2,1,2,3,1,Specification,Early,2,58_1_2
58,SNA25-Plot and generate networks with AI-716920,,1,2,1,1,1,Context,Early,1,58_1_1
58,SNA25-Plot and generate networks with AI-716920,,1,3,1,1,1,Context,Early,1,58_1_1
58,SNA25-Plot and generate networks with AI-716920,,1,4,1,1,1,Context,Early,1,58_1_1
58,SNA25-Plot and generate networks with AI-716920,,1,4,1,2,1,Specification,Early,1,58_1_1
58,SNA25-Plot and generate networks with AI-716920,,1,5,1,1,1,Instruct,Early,1,58_1_1
58,SNA25-Centrality measurers-716932,,1,1,1,1,2,Positive emotion,Early,1,58_2_1
58,SNA25-Centrality measurers-716932,,2,1,2,1,2,Instruct,Early,2,58_2_2
58,SNA25-Centrality measurers-716932,,3,1,3,1,2,Refine,Early,3,58_2_3
58,SNA25-Centrality measurers-716932,,4,1,3,1,2,Specification,Early,4,58_2_4
58,SNA25-Centrality measurers-716932,,5,1,4,1,2,Instruct,Early,5,58_2_5
58,SNA25-Centrality measurers-716932,,6,1,4,1,2,Instruct,Early,6,58_2_6
58,SNA25-Centrality measurers-716932,,7,1,4,1,2,Instruct,Early,7,58_2_7
58,SNA25-Centrality measurers-716932,,8,1,5,1,2,Critique,Early,8,58_2_8
58,SNA25-Centrality measurers-716932,,2,1,2,2,2,Context,Early,2,58_2_2
58,SNA25-Centrality measurers-716932,,4,1,3,2,2,Reasoning,Early,4,58_2_4
58,SNA25-Centrality measurers-716932,,5,1,4,2,2,Refine,Early,5,58_2_5
58,SNA25-Centrality measurers-716932,,6,1,4,2,2,Specification,Early,6,58_2_6
58,SNA25-Centrality measurers-716932,,7,1,4,2,2,Reasoning,Early,7,58_2_7
58,SNA25-Centrality measurers-716932,,2,1,2,3,2,Specification,Early,2,58_2_2
58,SNA25-Centrality measurers-716932,,1,2,1,1,2,Instruct,Early,1,58_2_1
58,SNA25-Centrality measurers-716932,,2,2,2,1,2,Instruct,Early,2,58_2_2
58,SNA25-Centrality measurers-716932,,4,2,3,1,2,Critique,Early,4,58_2_4
58,SNA25-Centrality measurers-716932,,7,2,4,1,2,Instruct,Early,7,58_2_7
58,SNA25-Centrality measurers-716932,,1,2,1,2,2,Context,Early,1,58_2_1
58,SNA25-Centrality measurers-716932,,7,2,4,2,2,Specification,Early,7,58_2_7
58,SNA25-Centrality measurers-716932,,1,3,1,1,2,Instruct,Early,1,58_2_1
58,SNA25-TNA Assignment (PDF)-728072,,1,1,1,1,3,Positive emotion,Late,1,58_3_1
58,SNA25-TNA Assignment (PDF)-728072,,2,1,2,1,3,Refine,Late,2,58_3_2
58,SNA25-TNA Assignment (PDF)-728072,,3,1,2,1,3,Instruct,Late,3,58_3_3
58,SNA25-TNA Assignment (PDF)-728072,,1,2,1,1,3,Instruct,Late,1,58_3_1
58,SNA25-TNA Assignment (PDF)-728072,,1,2,1,2,3,Context,Late,1,58_3_1
58,SNA25-TNA Assignment (PDF)-728072,,1,3,1,1,3,Instruct,Late,1,58_3_1
58,SNA25-TNA Assignment (PDF)-728072,,1,3,1,2,3,Specification,Late,1,58_3_1
58,SNA25-TNA Assignment (PDF)-728072,,1,4,1,1,3,Specification,Late,1,58_3_1
58,SNA25-TNA Assignment (PDF)-728072,,1,5,1,1,3,Refine,Late,1,58_3_1
58,SNA25-TNA Assignment (PDF)-728072,,1,5,1,2,3,Specification,Late,1,58_3_1
58,SNA25-TNA Assignment (PDF)-728072,,1,6,1,1,3,Refine,Late,1,58_3_1
58,SNA25-TNA Assignment (PDF)-728072,,1,6,1,2,3,Specification,Late,1,58_3_1
58,SNA25-TNA Assignment (PDF)-728072,,1,7,1,1,3,Refine,Late,1,58_3_1
58,SNA25-TNA Assignment (PDF)-728072,,1,7,1,2,3,Specification,Late,1,58_3_1
58,SNA25-TNA Assignment (PDF)-728072,,1,8,1,1,3,Refine,Late,1,58_3_1
58,SNA25-TNA Assignment (PDF)-728072,,1,9,1,1,3,Context,Late,1,58_3_1
59,SNA25-Plot and generate networks with AI-716920,,1,1,1,1,1,Instruct,Early,1,59_1_1
59,SNA25-Plot and generate networks with AI-716920,,1,1,1,2,1,Context,Early,1,59_1_1
59,SNA25-Plot and generate networks with AI-716920,,1,2,1,1,1,Specification,Early,1,59_1_1
59,SNA25-Plot and generate networks with AI-716920,,1,3,1,1,1,Specification,Early,1,59_1_1
59,SNA25-Plot and generate networks with AI-716920,,1,4,1,1,1,Instruct,Early,1,59_1_1
59,SNA25-Plot and generate networks with AI-716920,,1,4,1,2,1,Context,Early,1,59_1_1
59,SNA25-Plot and generate networks with AI-716920,,1,5,1,1,1,Instruct,Early,1,59_1_1
59,SNA25-Plot and generate networks with AI-716920,,1,5,1,2,1,Reasoning,Early,1,59_1_1
59,SNA25-Centrality measurers-716932,,1,1,1,1,2,Instruct,Early,1,59_2_1
59,SNA25-Centrality measurers-716932,,2,1,1,1,2,Positive emotion,Early,2,59_2_2
59,SNA25-Centrality measurers-716932,,3,1,1,1,2,Instruct,Early,3,59_2_3
59,SNA25-Centrality measurers-716932,,4,1,1,1,2,Specification,Early,4,59_2_4
59,SNA25-Centrality measurers-716932,,5,1,1,1,2,Instruct,Early,5,59_2_5
59,SNA25-Centrality measurers-716932,,6,1,1,1,2,Specification,Early,6,59_2_6
59,SNA25-Centrality measurers-716932,,7,1,1,1,2,Refine,Early,7,59_2_7
59,SNA25-Centrality measurers-716932,,8,1,1,1,2,Refine,Early,8,59_2_8
59,SNA25-Centrality measurers-716932,,1,1,1,2,2,Context,Early,1,59_2_1
59,SNA25-Centrality measurers-716932,,2,1,1,2,2,Specification,Early,2,59_2_2
59,SNA25-Centrality measurers-716932,,3,1,1,2,2,Specification,Early,3,59_2_3
59,SNA25-Centrality measurers-716932,,5,1,1,2,2,Specification,Early,5,59_2_5
59,SNA25-Centrality measurers-716932,,7,1,1,2,2,Reasoning,Early,7,59_2_7
59,SNA25-Centrality measurers-716932,,8,1,1,2,2,Specification,Early,8,59_2_8
59,SNA25-Centrality measurers-716932,,1,1,1,3,2,Specification,Early,1,59_2_1
59,SNA25-TNA Assignment (PDF)-728072,typed from the screenshot,1,1,1,1,3,Instruct,Late,1,59_3_1
59,SNA25-TNA Assignment (PDF)-728072,typed from the screenshot,2,1,2,1,3,Refine,Late,2,59_3_2
59,SNA25-TNA Assignment (PDF)-728072,typed from the screenshot,1,1,1,2,3,Context,Late,1,59_3_1
59,SNA25-TNA Assignment (PDF)-728072,typed from the screenshot,1,1,1,3,3,Specification,Late,1,59_3_1
59,SNA25-TNA Assignment (PDF)-728072,typed from the screenshot,1,2,1,1,3,Specification,Late,1,59_3_1
59,SNA25-TNA Assignment (PDF)-728072,typed from the screenshot,2,2,2,1,3,Refine,Late,2,59_3_2
59,SNA25-TNA Assignment (PDF)-728072,typed from the screenshot,1,3,1,1,3,Specification,Late,1,59_3_1
59,SNA25-TNA Assignment (PDF)-728072,typed from the screenshot,1,4,1,1,3,Refine,Late,1,59_3_1
59,SNA25-TNA Assignment (PDF)-728072,typed from the screenshot,1,4,1,2,3,Refine,Late,1,59_3_1
60,SNA25-Plot and generate networks with AI-716920,,1,1,1,1,1,Instruct,Early,1,60_1_1
60,SNA25-Plot and generate networks with AI-716920,,1,1,1,2,1,Specification,Early,1,60_1_1
60,SNA25-Plot and generate networks with AI-716920,,1,2,1,1,1,Context,Early,1,60_1_1
60,SNA25-Plot and generate networks with AI-716920,,1,3,1,1,1,Specification,Early,1,60_1_1
60,SNA25-Plot and generate networks with AI-716920,,1,4,1,1,1,Specification,Early,1,60_1_1
60,SNA25-Plot and generate networks with AI-716920,,1,5,1,1,1,Context,Early,1,60_1_1
61,SNA25-Plot and generate networks with AI-716920,typed from the screenshot,1,1,1,1,1,Positive emotion,Early,1,61_1_1
61,SNA25-Plot and generate networks with AI-716920,typed from the screenshot,2,1,2,1,1,Refine,Early,2,61_1_2
61,SNA25-Plot and generate networks with AI-716920,typed from the screenshot,3,1,2,1,1,Refine,Early,3,61_1_3
61,SNA25-Plot and generate networks with AI-716920,typed from the screenshot,1,2,1,1,1,Instruct,Early,1,61_1_1
61,SNA25-Plot and generate networks with AI-716920,typed from the screenshot,1,2,1,2,1,Context,Early,1,61_1_1
61,SNA25-Plot and generate networks with AI-716920,typed from the screenshot,1,3,1,1,1,Instruct,Early,1,61_1_1
61,SNA25-Plot and generate networks with AI-716920,typed from the screenshot,1,4,1,1,1,Instruct,Early,1,61_1_1
61,SNA25-Centrality measurers-716932,,1,1,1,1,2,Positive emotion,Early,1,61_2_1
61,SNA25-Centrality measurers-716932,,2,1,2,1,2,Refine,Early,2,61_2_2
61,SNA25-Centrality measurers-716932,,3,1,2,1,2,Refine,Early,3,61_2_3
61,SNA25-Centrality measurers-716932,,3,1,2,2,2,Specification,Early,3,61_2_3
61,SNA25-Centrality measurers-716932,,1,2,1,1,2,Instruct,Early,1,61_2_1
61,SNA25-Centrality measurers-716932,,1,2,1,2,2,Specification,Early,1,61_2_1
61,SNA25-Centrality measurers-716932,,1,3,1,1,2,Specification,Early,1,61_2_1
61,SNA25-Centrality measurers-716932,,1,4,1,1,2,Specification,Early,1,61_2_1
61,SNA25-Centrality measurers-716932,,1,5,1,1,2,Instruct,Early,1,61_2_1
61,SNA25-TNA Assignment (PDF)-728072,,1,1,1,1,3,Positive emotion,Late,1,61_3_1
61,SNA25-TNA Assignment (PDF)-728072,,2,1,2,1,3,Positive emotion,Late,2,61_3_2
61,SNA25-TNA Assignment (PDF)-728072,,3,1,3,1,3,Agreement,Late,3,61_3_3
61,SNA25-TNA Assignment (PDF)-728072,,4,1,3,1,3,Refine,Late,4,61_3_4
